"CWNS_ID","FACILITY_ID","STATE_CODE","FLOW_TYPE","CURRENT_DESIGN_FLOW","FUTURE_DESIGN_FLOW"
"27000352001",1231508,MN,Industrial Flow,,
"27000352001",1231508,MN,Infiltration Flow,,
"27000352001",1231508,MN,Wet Weather Peak,,
"27000352001",1231508,MN,Total Flow,2.36,2.36
"36009005001",1232180,NY,Municipal Flow,0.155,0.155
"36009005001",1232180,NY,Industrial Flow,,
"48001114001",1227764,TX,Wet Weather Peak,,
"48001114001",1227764,TX,Total Flow,5.9,11
"48003071001",1227813,TX,Municipal Flow,0.73,0.73
"48003071001",1227813,TX,Industrial Flow,,
"48003071001",1227813,TX,Infiltration Flow,,
"48003071001",1227813,TX,Wet Weather Peak,,
"48003071001",1227813,TX,Total Flow,0.73,0.73
"48003089001",1227819,TX,Municipal Flow,0.25,0.25
"48003089001",1227819,TX,Industrial Flow,,
"48003089001",1227819,TX,Infiltration Flow,,
"48003089001",1227819,TX,Wet Weather Peak,,
"48003089001",1227819,TX,Total Flow,0.25,0.25
"48005020002",1227871,TX,Municipal Flow,8,8
"48005020002",1227871,TX,Industrial Flow,,
"48005020002",1227871,TX,Infiltration Flow,,
"48005020002",1227871,TX,Wet Weather Peak,,
"48005020002",1227871,TX,Total Flow,8,8
"48007198001",1227918,TX,Municipal Flow,0.5,0.5
"48007198001",1227918,TX,Industrial Flow,,
"48007198001",1227918,TX,Infiltration Flow,,
"48007198001",1227918,TX,Wet Weather Peak,,
"48007198001",1227918,TX,Total Flow,0.5,0.5
"55001570001",1229169,WI,Municipal Flow,,
"55001570001",1229169,WI,Industrial Flow,,
"55001570001",1229169,WI,Infiltration Flow,,
"55001570001",1229169,WI,Wet Weather Peak,,
"55001570001",1229169,WI,Total Flow,0.358,0.5
"31000610001",1230191,NE,Municipal Flow,0.17,0.17
"31000610001",1230191,NE,Industrial Flow,,
"31000610001",1230191,NE,Infiltration Flow,,
"31000610001",1230191,NE,Wet Weather Peak,,
"31000610001",1230191,NE,Total Flow,0.17,0.17
"31001885001",1230240,NE,Municipal Flow,0.1,0.1
"31001885001",1230240,NE,Industrial Flow,,
"31001885001",1230240,NE,Infiltration Flow,,
"31001885001",1230240,NE,Wet Weather Peak,,
"31001885001",1230240,NE,Total Flow,0.1,0.1
"20001611001",1230951,KS,Municipal Flow,0.103,0.103
"20001611001",1230951,KS,Industrial Flow,,
"20001611001",1230951,KS,Infiltration Flow,,
"20001611001",1230951,KS,Wet Weather Peak,,
"20001611001",1230951,KS,Total Flow,0.103,0.103
"27000353001",1231509,MN,Municipal Flow,,
"27000353001",1231509,MN,Industrial Flow,,
"27000353001",1231509,MN,Infiltration Flow,,
"27000353001",1231509,MN,Wet Weather Peak,,
"27000353001",1231509,MN,Total Flow,0.781,0.781
"17001812001",1232731,IL,Municipal Flow,0.85,0.72
"17001812001",1232731,IL,Industrial Flow,,
"17001812001",1232731,IL,Infiltration Flow,,
"17001812001",1232731,IL,Wet Weather Peak,,
"17001812001",1232731,IL,Total Flow,0.85,0.72
"18004695001",1234209,IN,Municipal Flow,,
"18004695001",1234209,IN,Industrial Flow,,
"18004695001",1234209,IN,Infiltration Flow,,
"18004695001",1234209,IN,Wet Weather Peak,,
"18004695001",1234209,IN,Total Flow,0.6,0.6
"18005253001",1234218,IN,Municipal Flow,0.07,0.07
"18005253001",1234218,IN,Industrial Flow,,
"18005253001",1234218,IN,Infiltration Flow,,
"18005253001",1234218,IN,Wet Weather Peak,,
"18005253001",1234218,IN,Total Flow,0.07,0.07
"19000362001",1234659,IA,Municipal Flow,,
"19000362001",1234659,IA,Industrial Flow,,
"19000362001",1234659,IA,Infiltration Flow,,
"19000362001",1234659,IA,Wet Weather Peak,,
"19000362001",1234659,IA,Total Flow,1.374,1.374
"19000877001",1234688,IA,Municipal Flow,,
"19000877001",1234688,IA,Industrial Flow,,
"19000877001",1234688,IA,Infiltration Flow,,
"19000877001",1234688,IA,Wet Weather Peak,,
"19000877001",1234688,IA,Total Flow,0.2,0.2
"47001130001",1235069,TN,Municipal Flow,0.248,0.248
"47001130001",1235069,TN,Industrial Flow,0.006,0.006
"47001130001",1235069,TN,Infiltration Flow,,
"47001130001",1235069,TN,Wet Weather Peak,,
"47001130001",1235069,TN,Total Flow,0.254,0.254
"51000047001",1235955,VA,Municipal Flow,,
"51000047001",1235955,VA,Industrial Flow,,
"51000047001",1235955,VA,Infiltration Flow,,
"51000047001",1235955,VA,Wet Weather Peak,,
"51000047001",1235955,VA,Total Flow,0.24,0.24
"51000276001",1235989,VA,Municipal Flow,2.25,2.6
"51000276001",1235989,VA,Industrial Flow,,
"51000276001",1235989,VA,Infiltration Flow,,
"51000276001",1235989,VA,Wet Weather Peak,,
"31001467001",1145957,NE,Industrial Flow,,
"31001467001",1145957,NE,Infiltration Flow,,
"31001467001",1145957,NE,Wet Weather Peak,,
"31001467001",1145957,NE,Total Flow,0.04,0.04
"31002185001",1146040,NE,Municipal Flow,2.31,2.31
"31002185001",1146040,NE,Industrial Flow,,
"31002185001",1146040,NE,Infiltration Flow,,
"31002185001",1146040,NE,Wet Weather Peak,,
"31002185001",1146040,NE,Total Flow,2.31,2.31
"27001503001",1148216,MN,Municipal Flow,,
"27001503001",1148216,MN,Industrial Flow,,
"27001503001",1148216,MN,Infiltration Flow,,
"27001503001",1148216,MN,Wet Weather Peak,,
"27001503001",1148216,MN,Total Flow,0.106,0.106
"27002201001",1148259,MN,Municipal Flow,,
"27002201001",1148259,MN,Industrial Flow,,
"27002201001",1148259,MN,Infiltration Flow,,
"27002201001",1148259,MN,Wet Weather Peak,,
"27002201001",1148259,MN,Total Flow,0.061,0.061
"27002601001",1148263,MN,Municipal Flow,,
"27002601001",1148263,MN,Industrial Flow,,
"27002601001",1148263,MN,Infiltration Flow,,
"27002601001",1148263,MN,Wet Weather Peak,,
"27002601001",1148263,MN,Total Flow,0.18,0
"27003704001",1148304,MN,Municipal Flow,,
"27003704001",1148304,MN,Industrial Flow,,
"27003704001",1148304,MN,Infiltration Flow,,
"27003704001",1148304,MN,Wet Weather Peak,,
"27003704001",1148304,MN,Total Flow,0.03,0.03
"27005103001",1148325,MN,Municipal Flow,0.05,0.05
"27005103001",1148325,MN,Industrial Flow,,
"27005103001",1148325,MN,Infiltration Flow,,
"27005103001",1148325,MN,Wet Weather Peak,,
"27005103001",1148325,MN,Total Flow,0.05,0.05
"27005119001",1148329,MN,Municipal Flow,,
"27005119001",1148329,MN,Industrial Flow,,
"27005119001",1148329,MN,Infiltration Flow,,
"27005119001",1148329,MN,Wet Weather Peak,,
"27005119001",1148329,MN,Total Flow,0.181,0.181
"27005401001",1148337,MN,Municipal Flow,,
"27005401001",1148337,MN,Industrial Flow,,
"27005401001",1148337,MN,Infiltration Flow,,
"27005401001",1148337,MN,Wet Weather Peak,0.062,0.062
"27005401001",1148337,MN,Total Flow,0.062,0.062
"27005702001",1148359,MN,Municipal Flow,0.919,0.919
"27005702001",1148359,MN,Industrial Flow,,
"27005702001",1148359,MN,Infiltration Flow,,
"27005702001",1148359,MN,Wet Weather Peak,,
"27005702001",1148359,MN,Total Flow,0.919,0.919
"27009215001",1148466,MN,Municipal Flow,0.03,0.03
"27009215001",1148466,MN,Industrial Flow,,
"27009215001",1148466,MN,Infiltration Flow,,
"27009215001",1148466,MN,Wet Weather Peak,,
"27009215001",1148466,MN,Total Flow,0.03,0.03
"27009220001",1148467,MN,Municipal Flow,,
"27009220001",1148467,MN,Industrial Flow,,
"27009220001",1148467,MN,Infiltration Flow,,
"27009220001",1148467,MN,Wet Weather Peak,,
"27009220001",1148467,MN,Total Flow,0.186,0.186
"38000011001",1151266,ND,Municipal Flow,0.25,0.25
"38000011001",1151266,ND,Industrial Flow,,
"38000011001",1151266,ND,Infiltration Flow,,
"38000011001",1151266,ND,Wet Weather Peak,,
"38000011001",1151266,ND,Total Flow,0.25,0.25
"38000034001",1151287,ND,Municipal Flow,0.11,0.11
"38000034001",1151287,ND,Industrial Flow,,
"38000034001",1151287,ND,Infiltration Flow,,
"38000034001",1151287,ND,Wet Weather Peak,,
"38000034001",1151287,ND,Total Flow,0.11,0.11
"38000046001",1151299,ND,Municipal Flow,0.03,0.03
"38000046001",1151299,ND,Industrial Flow,,
"38000046001",1151299,ND,Infiltration Flow,,
"38000046001",1151299,ND,Wet Weather Peak,,
"38000046001",1151299,ND,Total Flow,0.03,0.03
"38000133001",1151380,ND,Municipal Flow,0.01,0.01
"38000133001",1151380,ND,Industrial Flow,,
"38000133001",1151380,ND,Infiltration Flow,,
"38000133001",1151380,ND,Wet Weather Peak,,
"38000133001",1151380,ND,Total Flow,0.01,0.01
"38000195001",1151438,ND,Municipal Flow,0.02,0.02
"38000195001",1151438,ND,Industrial Flow,,
"38000195001",1151438,ND,Infiltration Flow,,
"38000195001",1151438,ND,Wet Weather Peak,,
"38000195001",1151438,ND,Total Flow,0.02,0.02
"38000214001",1151455,ND,Municipal Flow,0.04,0.04
"38000214001",1151455,ND,Industrial Flow,,
"38000214001",1151455,ND,Infiltration Flow,,
"38000214001",1151455,ND,Wet Weather Peak,,
"38000214001",1151455,ND,Total Flow,0.04,0.04
"38000253001",1151493,ND,Municipal Flow,0.03,0.03
"38000253001",1151493,ND,Industrial Flow,,
"38000253001",1151493,ND,Infiltration Flow,,
"38000253001",1151493,ND,Wet Weather Peak,,
"38000253001",1151493,ND,Total Flow,0.03,0.03
"38000254001",1151494,ND,Municipal Flow,0.02,0.02
"38000254001",1151494,ND,Industrial Flow,,
"38000254001",1151494,ND,Infiltration Flow,,
"38000254001",1151494,ND,Wet Weather Peak,,
"38000254001",1151494,ND,Total Flow,0.02,0.02
"37007602001",1153617,NC,Municipal Flow,0.3,0.3
"37007602001",1153617,NC,Industrial Flow,0.18,0.18
"37007602001",1153617,NC,Infiltration Flow,,
"37007602001",1153617,NC,Wet Weather Peak,,
"37007602001",1153617,NC,Total Flow,0.48,0.48
"37007808001",1153638,NC,Municipal Flow,0.2,0.2
"37007808001",1153638,NC,Industrial Flow,,
"37007808001",1153638,NC,Infiltration Flow,,
"37007808001",1153638,NC,Wet Weather Peak,,
"37007808001",1153638,NC,Total Flow,0.2,0.2
"37009501001",1153784,NC,Municipal Flow,0.3,0.3
"37009501001",1153784,NC,Industrial Flow,0.3,0.3
"37009501001",1153784,NC,Infiltration Flow,0.2,0.2
"37009501001",1153784,NC,Wet Weather Peak,,
"37009501001",1153784,NC,Total Flow,0.8,0.8
"48007792001",1184273,TX,Total Flow,0.25,0.25
"48007822001",1184287,TX,Municipal Flow,0.43,0.2
"48007822001",1184287,TX,Industrial Flow,,
"48007822001",1184287,TX,Infiltration Flow,,
"48007822001",1184287,TX,Wet Weather Peak,,
"56000021001",1194790,WY,Municipal Flow,0.11,0.11
"56000021001",1194790,WY,Industrial Flow,,
"56000021001",1194790,WY,Infiltration Flow,,
"56000021001",1194790,WY,Wet Weather Peak,,
"56000021001",1194790,WY,Total Flow,0.11,0.11
"56000035001",1194800,WY,Municipal Flow,0.12,0.14
"56000035001",1194800,WY,Industrial Flow,,
"56000035001",1194800,WY,Infiltration Flow,0.02,
"56000035001",1194800,WY,Wet Weather Peak,,
"56000035001",1194800,WY,Total Flow,0.14,0.14
"42001006001",1195504,PA,Municipal Flow,14,14
"42001006001",1195504,PA,Industrial Flow,1.2,1.2
"42001006001",1195504,PA,Infiltration Flow,,
"42001006001",1195504,PA,Wet Weather Peak,,
"42001006001",1195504,PA,Total Flow,15.2,15.2
"42002017001",1195788,PA,Municipal Flow,7.9,7.9
"42002017001",1195788,PA,Industrial Flow,1,1
"42002017001",1195788,PA,Infiltration Flow,,
"42002017001",1195788,PA,Wet Weather Peak,,
"42002017001",1195788,PA,Total Flow,8.9,8.9
"42005174001",1196666,PA,Municipal Flow,0.65,0.65
"42005174001",1196666,PA,Industrial Flow,,
"42005174001",1196666,PA,Infiltration Flow,,
"42005174001",1196666,PA,Wet Weather Peak,,
"42005174001",1196666,PA,Total Flow,0.65,0.65
"42005428001",1196925,PA,Municipal Flow,1.11,1.11
"42005428001",1196925,PA,Industrial Flow,,
"42005428001",1196925,PA,Infiltration Flow,,
"42005428001",1196925,PA,Wet Weather Peak,,
"42005428001",1196925,PA,Total Flow,1.11,1.11
"05000495001",1105280,AR,Municipal Flow,0.28,0.28
"05000495001",1105280,AR,Industrial Flow,,
"05000495001",1105280,AR,Infiltration Flow,,
"05000495001",1105280,AR,Wet Weather Peak,,
"05000495001",1105280,AR,Total Flow,0.28,0.28
"05000514001",1105314,AR,Municipal Flow,0.412,0.412
"05000514001",1105314,AR,Industrial Flow,,
"05000514001",1105314,AR,Infiltration Flow,,
"05000514001",1105314,AR,Wet Weather Peak,,
"05000514001",1105314,AR,Total Flow,0.412,0.412
"05000638001",1105438,AR,Municipal Flow,0.5,0.5
"05000638001",1105438,AR,Industrial Flow,,
"05000638001",1105438,AR,Infiltration Flow,,
"05000638001",1105438,AR,Wet Weather Peak,,
"05000638001",1105438,AR,Total Flow,0.5,0.5
"13000080001",1109083,GA,Municipal Flow,0.09,0.09
"13000080001",1109083,GA,Industrial Flow,,
"13000080001",1109083,GA,Infiltration Flow,,
"13000080001",1109083,GA,Wet Weather Peak,,
"13000080001",1109083,GA,Total Flow,0.09,0.09
"13000197001",1109215,GA,Municipal Flow,12.35,12.3
"13000197001",1109215,GA,Industrial Flow,1.15,1.2
"13000197001",1109215,GA,Infiltration Flow,,
"13000197001",1109215,GA,Wet Weather Peak,,
"13000197001",1109215,GA,Total Flow,13.5,13.5
"13000222002",1109278,GA,Municipal Flow,9,12
"13000222002",1109278,GA,Industrial Flow,,
"13000222002",1109278,GA,Infiltration Flow,,
"13000222002",1109278,GA,Wet Weather Peak,,
"13000222002",1109278,GA,Total Flow,9,12
"13000547001",1109346,GA,Municipal Flow,3,3
"13000547001",1109346,GA,Industrial Flow,,
"13000547001",1109346,GA,Infiltration Flow,,
"13000547001",1109346,GA,Wet Weather Peak,5,5
"13000547001",1109346,GA,Total Flow,3,3
"13000567001",1109366,GA,Municipal Flow,0.693,2.173
"13000567001",1109366,GA,Industrial Flow,0.027,0.027
"13000567001",1109366,GA,Infiltration Flow,0.03,0.3
"13000567001",1109366,GA,Wet Weather Peak,,
"13000567001",1109366,GA,Total Flow,0.75,2.5
"13000626001",1109439,GA,Municipal Flow,2.2,2.2
"13000626001",1109439,GA,Industrial Flow,,
"13000626001",1109439,GA,Infiltration Flow,0.025,0.025
"13000626001",1109439,GA,Wet Weather Peak,,
"13000626001",1109439,GA,Total Flow,2.225,2.225
"13000804001",1109626,GA,Municipal Flow,0.6,0.6
"13000804001",1109626,GA,Industrial Flow,,
"13000804001",1109626,GA,Infiltration Flow,0.063,0.063
"13000804001",1109626,GA,Wet Weather Peak,,
"13000804001",1109626,GA,Total Flow,0.663,0.663
"17000251001",1113528,IL,Municipal Flow,0.08,0.08
"17000251001",1113528,IL,Industrial Flow,,
"17000251001",1113528,IL,Infiltration Flow,,
"17000251001",1113528,IL,Wet Weather Peak,,
"17000251001",1113528,IL,Total Flow,0.08,0.08
"17000597001",1113876,IL,Municipal Flow,,
"17000597001",1113876,IL,Industrial Flow,,
"17000597001",1113876,IL,Infiltration Flow,,
"17000597001",1113876,IL,Wet Weather Peak,9,9
"17000597001",1113876,IL,Total Flow,3.75,3.75
"17000721008",1114000,IL,Municipal Flow,,
"17000721008",1114000,IL,Industrial Flow,,
"17000721008",1114000,IL,Infiltration Flow,,
"17000721008",1114000,IL,Wet Weather Peak,4,8.5
"17000721008",1114000,IL,Total Flow,2.3,4.2
"17001501001",1114095,IL,Municipal Flow,0.08,0.08
"17001501001",1114095,IL,Industrial Flow,0.03,0.03
"17001501001",1114095,IL,Infiltration Flow,,
"17001501001",1114095,IL,Wet Weather Peak,,
"17001501001",1114095,IL,Total Flow,0.11,0.11
"17006911001",1114288,IL,Municipal Flow,0.08,0.08
"17006911001",1114288,IL,Industrial Flow,,
"17006911001",1114288,IL,Infiltration Flow,,
"17006911001",1114288,IL,Wet Weather Peak,,
"17006911001",1114288,IL,Total Flow,0.08,0.08
"17007200001",1114306,IL,Municipal Flow,0.09,0.09
"17007200001",1114306,IL,Industrial Flow,,
"17007200001",1114306,IL,Infiltration Flow,,
"17007200001",1114306,IL,Wet Weather Peak,,
"17007200001",1114306,IL,Total Flow,0.09,0.09
"17007712001",1114375,IL,Municipal Flow,0.1,0.1
"17007712001",1114375,IL,Industrial Flow,,
"17007712001",1114375,IL,Infiltration Flow,,
"17007712001",1114375,IL,Wet Weather Peak,0.25,0.25
"17007712001",1114375,IL,Total Flow,0.1,0.1
"17007813001",1114383,IL,Municipal Flow,0.132,0.132
"17007813001",1114383,IL,Industrial Flow,,
"17007813001",1114383,IL,Infiltration Flow,,
"17007813001",1114383,IL,Wet Weather Peak,,
"17007813001",1114383,IL,Total Flow,0.132,0.132
"18000328001",1120166,IN,Municipal Flow,18,18
"18000328001",1120166,IN,Industrial Flow,6,6
"18000328001",1120166,IN,Infiltration Flow,,
"18000328001",1120166,IN,Wet Weather Peak,,24
"18000328001",1120166,IN,Total Flow,24,24
"18002110001",1120270,IN,Municipal Flow,7,7
"18002110001",1120270,IN,Industrial Flow,,
"18002110001",1120270,IN,Infiltration Flow,,
"18002110001",1120270,IN,Wet Weather Peak,,
"18002110001",1120270,IN,Total Flow,7,7
"18004874001",1120435,IN,Municipal Flow,1.8,1.8
"18004874001",1120435,IN,Industrial Flow,,
"18004874001",1120435,IN,Infiltration Flow,,
"18004874001",1120435,IN,Wet Weather Peak,,
"18004874001",1120435,IN,Total Flow,1.8,1.8
"19000050001",1123497,IA,Municipal Flow,0.032,0.032
"19000050001",1123497,IA,Industrial Flow,,
"19000050001",1123497,IA,Infiltration Flow,,
"19000050001",1123497,IA,Wet Weather Peak,,
"19000050001",1123497,IA,Total Flow,0.032,0.032
"19000259001",1123676,IA,Municipal Flow,,
"19000259001",1123676,IA,Industrial Flow,,
"19000259001",1123676,IA,Infiltration Flow,,
"19000259001",1123676,IA,Wet Weather Peak,,
"19000259001",1123676,IA,Total Flow,0.626,0.626
"19000403001",1123797,IA,Municipal Flow,0.39,0.39
"19000403001",1123797,IA,Industrial Flow,,
"19000403001",1123797,IA,Infiltration Flow,,
"19000403001",1123797,IA,Wet Weather Peak,,
"19000403001",1123797,IA,Total Flow,0.39,0.39
"19000432001",1123826,IA,Municipal Flow,0.03,0.03
"19000432001",1123826,IA,Industrial Flow,,
"19000432001",1123826,IA,Infiltration Flow,,
"19000432001",1123826,IA,Wet Weather Peak,,
"19000432001",1123826,IA,Total Flow,0.03,0.03
"19000511001",1123900,IA,Municipal Flow,0.042,0.042
"19000511001",1123900,IA,Industrial Flow,,
"19000511001",1123900,IA,Infiltration Flow,,
"19000511001",1123900,IA,Total Flow,0.042,0.042
"22001430001",1168280,LA,Wet Weather Peak,,
"22001430001",1168280,LA,Total Flow,3,3
"49000152001",1170498,UT,Municipal Flow,,
"49000152001",1170498,UT,Industrial Flow,,
"49000152001",1170498,UT,Infiltration Flow,,
"49000152001",1170498,UT,Wet Weather Peak,,
"49000152001",1170498,UT,Total Flow,0.2,0.2
"49000179001",1170522,UT,Municipal Flow,,
"49000179001",1170522,UT,Industrial Flow,,
"49000179001",1170522,UT,Infiltration Flow,,
"49000179001",1170522,UT,Wet Weather Peak,,
"49000179001",1170522,UT,Total Flow,0.13,0.13
"40000115001",1172526,OK,Municipal Flow,8,8
"40000115001",1172526,OK,Industrial Flow,,
"40000115001",1172526,OK,Infiltration Flow,,
"40000115001",1172526,OK,Wet Weather Peak,,
"40000115001",1172526,OK,Total Flow,8,8
"40000492001",1172724,OK,Municipal Flow,0.34,0.72
"40000492001",1172724,OK,Industrial Flow,,
"40000492001",1172724,OK,Infiltration Flow,,
"40000492001",1172724,OK,Wet Weather Peak,,
"40000492001",1172724,OK,Total Flow,0.34,0.72
"40000495001",1172726,OK,Municipal Flow,0.032,0.032
"40000495001",1172726,OK,Industrial Flow,,
"40000495001",1172726,OK,Infiltration Flow,,
"40000495001",1172726,OK,Wet Weather Peak,,
"40000495001",1172726,OK,Total Flow,0.032,0.032
"40000599001",1172781,OK,Municipal Flow,0.65,0.65
"40000599001",1172781,OK,Industrial Flow,,
"40000599001",1172781,OK,Infiltration Flow,,
"40000599001",1172781,OK,Wet Weather Peak,,
"40000599001",1172781,OK,Total Flow,0.65,0.65
"40000650001",1172804,OK,Municipal Flow,0.065,0.065
"40000650001",1172804,OK,Industrial Flow,,
"40000650001",1172804,OK,Infiltration Flow,,
"40000650001",1172804,OK,Wet Weather Peak,,
"40000650001",1172804,OK,Total Flow,0.065,0.065
"40000669001",1172816,OK,Municipal Flow,0.039,0.039
"40000669001",1172816,OK,Industrial Flow,,
"40000669001",1172816,OK,Infiltration Flow,,
"40000669001",1172816,OK,Wet Weather Peak,,
"40000669001",1172816,OK,Total Flow,0.039,0.039
"06001082001",1175233,CA,Municipal Flow,1.4,1.4
"06001082001",1175233,CA,Industrial Flow,,
"06001082001",1175233,CA,Infiltration Flow,,
"06001082001",1175233,CA,Wet Weather Peak,,
"06001082001",1175233,CA,Total Flow,1.4,1.4
"06002033001",1175290,CA,Municipal Flow,,
"06002033001",1175290,CA,Industrial Flow,,
"06002033001",1175290,CA,Infiltration Flow,,
"06002033001",1175290,CA,Wet Weather Peak,,
"06002033001",1175290,CA,Total Flow,15.4,15.4
"06003053001",1175421,CA,Municipal Flow,0.95,0.95
"06003053001",1175421,CA,Industrial Flow,0.05,0.05
"06003053001",1175421,CA,Infiltration Flow,,
