REPORT_YEAR,CWNS_NUMBER,TREATMENT_TYPE,UNIT_PROCESS,SORT_SEQUENCE,PRES_IND,PROJ_IND,CHANGE_TYPE,BACKUP_IND,PLANNED_YEAR,ADDITIONAL_NOTES,LAST_UPDATED_TS,KEEP_UP,BLANK,CHANGE_TYPE_CAT,KEEP_UP_CODE
2012,40000671001,Secondary,"Clarification, Secondary",1,Y,Y,No Change,N,,,8/7/2001,,,,
2012,40000671001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,8/7/2001,,,,
2012,40000672001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,6/1/2001,,,,
2012,40000672001,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,No Change,N,,,6/1/2001,,,,
2012,40000675001,Secondary,"Pond, Stabilization",1,Y,Y,No Change,N,,,5/14/2001,,,,
2012,40000679001,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,No Change,N,,,7/27/2001,,,,
2012,40000680001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,12/9/2004,,,,
2012,40000681001,Secondary,"Activated Sludge, Extended Aeration",1,N,Y,New,N,,,12/9/2004,,,,
2012,40000681001,Secondary,"Pond, Stabilization",1,Y,Y,Replacement,N,,,12/9/2004,,,,
2012,40000686001,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,No Change,N,,,5/11/2001,,,,
2012,40000688001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,12/9/2004,,,,
2012,40000697001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,8/14/2001,,,,
2012,40000701001,Secondary,"Lagoon, Aerated",1,Y,Y,Process Improvement,N,,,6/1/2001,,,,
2012,40000702001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,12/16/2004,,,,
2012,40000705002,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,No Change,N,,,8/14/2001,,,,
2012,40000707001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/13/2001,,,,
2012,40000710001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,12/17/2004,,,,
2012,40000714002,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,No Change,N,,,8/13/2001,,,,
2012,40000715001,Secondary,"Activated Sludge, Extended Aeration",1,N,Y,New,N,,,12/6/2004,,,,
2012,40000715001,Secondary,"Pond, Stabilization",1,Y,Y,Replacement,N,,,12/6/2004,,,,
2012,40000715002,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/13/2001,,,,
2012,40000716001,Preliminary,"Screen, Bar",1,Y,Y,No Change,N,,,8/13/2001,,,,
2012,40000716001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,8/13/2001,,,,
2012,40000717001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,12/6/2004,,,,
2012,40000721001,Secondary,"Pond, Total Containment",1,N,Y,New,N,,,8/2/2004,,,,
2012,40000724001,Secondary,"Filter, Rock",1,Y,Y,No Change,N,,,8/2/2004,,,,
2012,40000724001,Secondary,"Lagoon, Facultative",1,Y,Y,No Change,N,,,8/2/2004,,,,
2012,40000726001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,3/17/2009,,,,
2012,40000727001,Secondary,"Filter, Rock",1,Y,Y,No Change,N,,,8/5/2004,,,,
2012,40000727001,Secondary,"Lagoon, Facultative",1,Y,Y,No Change,N,,,8/5/2004,,,,
2012,40000736001,Secondary,"Pond, Total Containment",1,Y,Y,Rehabilitation,N,,,6/24/2004,,,,
2012,40000737001,Secondary,"Pond, Stabilization",1,Y,Y,No Change,N,,,9/7/2004,,,,
2012,40000738001,Secondary,"Pond, Stabilization",1,Y,Y,No Change,N,,,10/5/2004,,,,
2012,40000742001,Secondary,"Pond, Stabilization",1,Y,Y,No Change,N,,,10/5/2004,,,,
2012,40000743001,Secondary,Reactor (Oxidation Ditch),1,Y,N,Abandonment,N,,,10/5/2004,,,,
2012,40000743001,Secondary,"Reactor, Sequencing Batch (SBR)",1,N,Y,New,N,,,10/26/2001,,,,
2012,40000744001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,Process Improvement,N,,,11/19/2004,,,,
2012,40000748001,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,New,N,,,3/9/2009,,,,
2012,40000751001,Primary,"Equalization, Flow",1,Y,Y,Process Improvement,N,,,7/26/2001,,,,
2012,40000751001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,"Increase Capacity, Rehabilitation",N,,,6/24/2004,,,,
2012,40000753001,Secondary,"Pond, Total Containment",1,N,Y,New,N,,,5/27/2004,,,,
2012,40000758001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/2/2001,,,,
2012,40000764001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,12/10/2004,,,,
2012,40000765001,Secondary,"Pond, Total Containment",1,N,Y,New,N,,,5/30/2001,,,,
2012,40000767001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,12/10/2004,,,,
2012,40000768001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,6/1/2001,,,,
2012,40000769001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,8/9/2001,,,,
2012,40000771001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,10/5/2004,,,,
2012,40000773001,Secondary,"Trickling Filter, Rock Media",1,Y,Y,No Change,N,,,10/5/2004,,,,
2012,40000774001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,10/5/2004,,,,
2012,40000775001,Secondary,"Trickling Filter, Rock Media",1,Y,Y,No Change,N,,,5/11/2001,,,,
2012,40000776001,Secondary,"Activated Sludge, Extended Aeration",1,Y,N,Abandonment,N,,,10/5/2004,,,,
2012,40000776001,Secondary,"Reactor, Sequencing Batch (SBR)",1,N,Y,New,N,,,10/5/2004,,,,
2012,40000784001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,7/23/2001,,,,
2012,40000784002,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,7/23/2001,,,,
2012,40000784003,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,7/23/2001,,,,
2012,40000785001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,12/1/2004,,,,
2012,40000788001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/2/2001,,,,
2012,40000789001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/2/2001,,,,
2012,40000789002,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/2/2001,,,,
2012,40000794001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/2/2001,,,,
2012,40000796001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,5/10/2001,,,,
2012,40000797002,Secondary,"Pond, Stabilization",1,Y,Y,No Change,N,,,12/1/2004,,,,
2012,40000805001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,12/16/2004,,,,
2012,40000805001,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,N,Y,New,N,,,12/16/2004,,,,
2012,40000807001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,No Change,N,,,12/16/2004,,,,
2012,40000811001,Preliminary,Flotation,1,Y,Y,Replacement,N,,,12/10/2004,,,,
2012,40000811001,Secondary,"Pond, Stabilization",1,Y,Y,Replacement,N,,,12/10/2004,,,,
2012,40000811001,Secondary,"Pond, Total Containment",1,N,Y,New,N,,,12/10/2004,,,,
2012,40000816001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,12/10/2004,,,,
2012,40000817001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/15/2012,,,,
2012,40000824001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,5/10/2001,,,,
2012,40000831001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/2/2001,,,,
2012,40000832001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/2/2001,,,,
2012,40000836001,Secondary,"Pond, Total Containment",1,Y,Y,No Change,N,,,8/1/2001,,,,
2012,41000001001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001001,Preliminary,"Screen, Bar",1,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001001,Primary,Aeration (Pre-treatment),2,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001001,Primary,"Clarification, In-Channel",1,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001001,Secondary,"Clarification, Secondary",1,Y,Y,Rehabilitation,N,,,2/26/2009,,,,
2012,41000001001,Solids Handling,Biosolids Other Treatment,2,Y,Y,No Change,N,,Intermediate Thickening - Screw Press,2/26/2009,,,,
2012,41000001001,Solids Handling,"Biosolids Thickening, Dissolved Air Flotation",1,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001001,Ultraviolet Radiation,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001002,Advanced,"Nitrification, Biological (Combined and BOD Reduction)",1,Y,Y,Increase Level Of Treatment,N,,,3/20/2009,,,,
2012,41000001002,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001002,Preliminary,Aerated Grit Chambers,3,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001002,Preliminary,"Pumping, Influent",1,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001002,Preliminary,"Screen, Mechanical Bar",2,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001002,Primary,Aeration (Pre-treatment),2,Y,Y,Increase Capacity,N,,,2/26/2009,,,,
2012,41000001002,Primary,"Clarification, In-Channel",1,Y,Y,No Change,N,,,2/26/2009,,,,
2012,41000001002,Secondary,"Clarification, Secondary",1,Y,Y,Increase Capacity,N,,,2/26/2009,,,,
2012,41000001002,Solids Handling,"Biosolids Anaerobic Digestion, Other",2,Y,Y,Increase Capacity,N,,,2/26/2009,,,,
2012,41000001002,Solids Handling,Biosolids Mechanical Dewatering (Centrifuge),3,Y,Y,Increase Capacity,N,,,2/26/2009,,,,
2012,41000001002,Solids Handling,"Biosolids Thickening, Gravity",1,Y,Y,Increase Capacity,N,,,2/26/2009,,,,
2012,41000001002,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,Y,Y,No Change,N,,,3/20/2009,,,,
2012,41000003001,Solids Handling,Biosolids Disposal (Other),1,N,Y,New,N,,,8/18/2001,,,,
2012,41000015001,Disinfection,"Disinfection, Liquid Chloride",1,Y,Y,No Change,N,,,12/9/2008,,,,
2012,41000015001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,12/9/2008,,,,
2012,41000015001,Preliminary,Screen (Bar Rack and Coarse),1,Y,Y,No Change,N,,,12/9/2008,,,,
2012,41000015001,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,12/9/2008,,,,
2012,41000015001,Secondary,"Activated Sludge, Complete Mix",1,Y,Y,No Change,N,,,12/9/2008,,,,
2012,41000015001,Solids Handling,"Biosolids Anaerobic Digestion, Thermophilic",1,Y,Y,No Change,N,,,12/9/2008,,,,
2012,41000015001,Solids Handling,"Biosolids Thickening, Gravity",2,Y,Y,No Change,N,,,12/9/2008,,,,
2012,41000017001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,7/25/2008,,,,
2012,41000017001,Preliminary,"Screen, Bar",1,Y,Y,No Change,N,,,7/25/2008,,,,
2012,41000017001,Primary,"Chemical Addition (Ferric Chloride), Primary",2,N,Y,New,N,2011,,7/25/2008,,,,
2012,41000017001,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,7/25/2008,,,,
2012,41000017001,Secondary,"Activated Sludge, Anaerobic/Anoxic/Oxic",1,Y,Y,Process Improvement,N,2011,,7/25/2008,,,,
2012,41000017001,Solids Handling,"Biosolids Anaerobic Digestion, Other",1,Y,Y,Expansion,N,2011,,7/16/2008,,,,
2012,41000017002,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,9/29/2008,,,,
2012,41000017002,Secondary,"Activated Sludge, Other Mode",1,Y,Y,No Change,N,,,9/29/2008,,,,
2012,41000017002,Solids Handling,"Biosolids Anaerobic Digestion, Other",1,Y,Y,No Change,N,,,9/29/2008,,,,
2012,41000017002,Solids Handling,Biosolids Mechanical Dewatering (Vacuum Filter),2,Y,Y,No Change,N,,,9/29/2008,,,,
2012,41000020001,Preliminary,Grit Removal,1,Y,Y,"Replacement, Update",N,,,2/26/2009,,,,
2012,41000020001,Preliminary,"Pumping, Influent",2,Y,Y,"Increase Capacity, Replacement, Process Improvement, Instrumentation/Electrical/Laboratory",N,,,2/26/2009,,,,
2012,41000020001,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,Y,Y,"Increase Capacity, Instrumentation/Electrical/Laboratory",N,,,2/26/2009,,,,
2012,41000022005,Advanced,"Nitrification, Biological (Combined and BOD Reduction)",1,Y,Y,"Increase Capacity, Increase Level Of Treatment, Rehabilitation, Replacement, Process Improvement, Instrumentation/Electrical/Laboratory",N,2009,,3/11/2009,,,,
2012,41000022005,Disinfection,Dechlorination,2,Y,Y,No Change,N,,,4/8/2009,,,,
2012,41000022005,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,4/8/2009,,,,
2012,41000022005,Preliminary,Aerated Grit Chambers,2,Y,Y,No Change,N,,,3/25/2009,,,,
2012,41000022005,Preliminary,"Screen, Mechanical Bar",1,Y,Y,No Change,N,,,3/25/2009,,,,
2012,41000022005,Primary,"Clarification, Tube Settlers",1,Y,Y,No Change,N,,,3/25/2009,,,,
2012,41000022005,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,3/25/2009,,,,
2012,41000022007,Preliminary,Grit Removal,1,Y,Y,"Increase Level Of Treatment, Replacement, Expansion, Process Improvement, Instrumentation/Electrical/Laboratory",N,2010,,2/25/2009,,,,
2012,41000022007,Preliminary,"Pumping, Influent",2,Y,Y,"Increase Capacity, Replacement, Process Improvement, Instrumentation/Electrical/Laboratory",N,,,2/26/2009,,,,
2012,41000022007,Secondary,"Activated Sludge, Extended Aeration",2,Y,Y,"Increase Capacity, Increase Level Of Treatment, Expansion, Process Improvement",N,2010,,2/26/2009,,,,
2012,41000022007,Secondary,"Activated Sludge, Step Aeration",1,Y,Y,"Increase Capacity, Replacement, Process Improvement, Instrumentation/Electrical/Laboratory",N,2009,,2/25/2009,,,,
2012,41000022007,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,Y,Y,"Increase Capacity, Increase Level Of Treatment, Process Improvement, Instrumentation/Electrical/Laboratory",N,2010,,2/25/2009,,,,
2012,41000022013,Advanced,"Chemical Addition (Alum), Tertiary",2,Y,Y,No Change,N,,,3/25/2009,,,,
2012,41000022013,Advanced,"Phosphorus Removal, Biological",1,Y,Y,No Change,N,,,3/25/2009,,,,
2012,41000022013,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,3/11/2009,,,,
2012,41000022013,Preliminary,Aerated Grit Chambers,2,Y,Y,Rehabilitation,N,,,3/11/2009,,,,
2012,41000022013,Preliminary,Screen (Bar Rack and Coarse),1,Y,Y,Rehabilitation,N,,,3/11/2009,,,,
2012,41000022013,Primary,Aeration (Post-treatment),2,Y,Y,Rehabilitation,N,,,3/11/2009,,,,
2012,41000022013,Primary,"Clarification, In-Channel",1,Y,Y,No Change,N,,,3/11/2009,,,,
2012,41000022013,Secondary,"Clarification, Secondary",1,Y,Y,Rehabilitation,N,,,3/11/2009,,,,
2012,41000025001,Disinfection,Dechlorination,1,N,Y,New,N,,,9/19/2001,,,,
2012,41000025001,Disinfection,"Disinfection, Chlorination",1,N,Y,New,N,,,9/19/2001,,,,
2012,41000031001,Disinfection,Dechlorination,2,Y,Y,No Change,N,,,3/26/2009,,,,
2012,41000031001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,3/26/2009,,,,
2012,41000031001,Preliminary,Grit Removal,2,Y,Y,Expansion,N,,,3/9/2009,,,,
2012,41000031001,Preliminary,"Pumping, Influent",3,Y,Y,Increase Capacity,N,,,3/9/2009,,,,
2012,41000031001,Preliminary,"Screen, Bar",1,Y,Y,"Rehabilitation, Replacement",N,,,3/9/2009,,,,
2012,41000031001,Primary,"Chemical Addition (Alum), Primary",2,Y,Y,Increase Level Of Treatment,N,,,3/26/2009,,,,
2012,41000031001,Primary,"Clarification, Tube Settlers",1,Y,Y,Increase Capacity,N,,,3/26/2009,,,,
2012,41000031001,Secondary,"Activated Sludge, Pure Oxygen",4,Y,Y,No Change,N,,,3/26/2009,,,,
2012,41000031001,Secondary,"Clarification, Secondary",3,Y,Y,No Change,N,,,3/26/2009,,,,
2012,41000031001,Secondary,"Trickling Filter, Plastic Media",2,N,Y,New,N,,,3/26/2009,,,,
2012,41000031001,Secondary,"Trickling Filter, Rock Media",1,Y,N,Abandonment,N,,,3/26/2009,,,,
2012,41000031001,Solids Handling,"Biosolids Thickening, Gravity",1,Y,Y,No Change,N,,,3/26/2009,,,,
2012,41000043001,Secondary,"Lagoon, Anaerobic",1,Y,Y,Increase Capacity,N,,,8/20/2001,,,,
2012,41000043001,Solids Handling,"Biosolids Aerobic Digestion, Oxygen",1,N,Y,New,N,,,8/20/2001,,,,
2012,41000044001,Advanced,"Activated Carbon, Granular",1,N,Y,New,N,,,9/29/2001,,,,
2012,41000044001,Secondary,"Package Plant, Rotating Biological Contractor (RBC)",1,Y,Y,No Change,N,,,9/29/2001,,,,
2012,41000045001,Advanced,Filter (Activated Bio-),1,N,Y,New,N,2009,,9/18/2008,,,,
2012,41000045001,Disinfection,"Disinfection, Liquid Chloride",1,N,Y,New,N,2009,Changing from gaseous to liquid.,9/18/2008,,,,
2012,41000045001,Preliminary,"Screen, Bar",1,Y,Y,No Change,N,,,9/18/2008,,,,
2012,41000045001,Primary,"Clarification, In-Channel",1,Y,Y,No Change,N,,,9/18/2008,,,,
2012,41000045001,Secondary,"Activated Sludge, With Biological Denitrification",1,Y,Y,No Change,N,,,9/18/2008,,,,
2012,41000045001,Solids Handling,"Biosolids Air Drying, Other Media",1,Y,Y,No Change,N,,,9/18/2008,,,,
2012,41000054001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,6/22/2001,,,,
2012,41000059001,Disinfection,"Disinfection, Chlorination",1,Y,Y,Increase Capacity,N,,,2/18/2009,,,,
2012,41000059001,Preliminary,"Screen, Bar",1,Y,Y,No Change,N,,,2/18/2009,,,,
2012,41000059001,Primary,Aerated Grit Chambers,1,Y,Y,Increase Capacity,N,,,2/18/2009,,,,
2012,41000059001,Primary,"Sedimentation, Primary",2,Y,Y,Increase Capacity,N,,,2/18/2009,,,,
2012,41000059001,Secondary,"Clarification, Secondary",1,Y,Y,Increase Capacity,N,,,2/18/2009,,,,
2012,41000059001,Solids Handling,"Biosolids Anaerobic Digestion, Other",2,Y,Y,No Change,N,,,2/18/2009,,,,
2012,41000059001,Solids Handling,"Biosolids Thickening, Gravity",1,Y,Y,No Change,N,,,2/18/2009,,,,
2012,41000066001,Advanced,Filter (Activated Bio-),1,Y,Y,Increase Level Of Treatment,N,2010,,1/20/2009,,,,
2012,41000066001,Preliminary,Grit Removal,1,Y,Y,Increase Capacity,N,2014,,1/20/2009,,,,
2012,41000066001,Preliminary,Screen (Fine and Microstrainers),2,Y,Y,Process Improvement,N,2014,,1/20/2009,,,,
2012,41000066001,Primary,Aeration (Pre-treatment),1,Y,Y,No Change,N,,,3/4/2009,,,,
2012,41000066001,Secondary,"Activated Sludge, Anaerobic/Anoxic/Oxic",1,Y,Y,Expansion,N,2011,,1/20/2009,,,,
2012,41000066001,Secondary,"Clarification, Secondary",2,Y,Y,Increase Capacity,N,2019,,1/20/2009,,,,
2012,41000066001,Solids Handling,Biosolids Aerated Storage,1,Y,Y,Increase Capacity,N,2009,,1/20/2009,,,,
2012,41000066001,Solids Handling,Biosolids Heat Drying,3,N,Y,New,N,2020,,1/20/2009,,,,
2012,41000066001,Solids Handling,Biosolids Mechanical Dewatering (Pressure Filter),2,N,Y,New,N,2013,,1/20/2009,,,,
2012,41000076001,Preliminary,Screen (Fine and Microstrainers),1,Y,Y,No Change,N,,,3/20/2009,,,,
2012,41000076001,Primary,Aeration (Pre-treatment),1,Y,Y,No Change,N,,,3/20/2009,,,,
2012,41000076001,Secondary,"Filter, Mixed Media",1,Y,Y,No Change,N,,,3/20/2009,,,,
2012,41000100002,Disinfection,Dechlorination,1,N,Y,New,N,,,8/18/2001,,,,
2012,41000100002,Secondary,"Lagoon, Aerated",1,N,Y,New,N,,,8/18/2001,,,,
2012,41000100002,Solids Handling,Biosolids Lagoon,1,Y,Y,Increase Level Of Treatment,N,,,8/18/2001,,,,
2012,41000143001,Disinfection,Dechlorination,1,N,Y,New,N,,,8/21/2001,,,,
2012,41000165001,Secondary,"Activated Sludge, Conventional",1,N,Y,New,N,,,9/26/2001,,,,
2012,41000165001,Secondary,"Lagoon, Aerated",1,N,Y,New,N,,,9/26/2001,,,,
2012,41000190001,Secondary,"Activated Sludge, Conventional",1,N,Y,New,N,,,9/20/2001,,,,
2012,41000190001,Secondary,"Trickling Filter, Plastic Media",1,N,Y,New,N,,,9/20/2001,,,,
2012,41000254001,Disinfection,Dechlorination,1,N,Y,New,N,,,9/19/2001,,,,
2012,41000254001,Disinfection,"Disinfection, Chlorination",1,N,Y,New,N,,,9/19/2001,,,,
2012,41000377001,Preliminary,"Screen, Mechanical Bar",1,N,Y,New,N,,,10/8/2001,,,,
2012,41000377001,Secondary,"Lagoon, Aerated",1,N,Y,New,N,,,10/8/2001,,,,
2012,42000017001,Advanced,"Phosphorus Removal, Biological",1,Y,Y,No Change,N,,,8/24/2001,,,,
2012,42000017001,Disinfection,Dechlorination,1,Y,Y,No Change,N,,,8/24/2001,,,,
2012,42000017001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,No Change,N,,,8/24/2001,,,,
2012,42000017001,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,No Change,N,,,8/24/2001,,,,
2012,42000033001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,Replacement,N,,,8/3/2004,,,,
2012,42000033001,Secondary,"Reactor, Sequencing Batch (SBR)",1,N,Y,New,N,,,8/3/2004,,,,
2012,42000034001,Primary,Neutralization,1,Y,Y,Process Improvement,N,,,8/9/2001,,,,
2012,42000034001,Secondary,Reactor (Oxidation Ditch),1,Y,Y,Process Improvement,N,,,8/9/2001,,,,
2012,42000036001,Advanced,"Activated Sludge, With Biological Denitrification",1,Y,Y,No Change,N,,,4/8/2009,,,,
2012,42000036001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,1/27/2009,,,,
2012,42000036001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,1/27/2009,,,,
2012,42000036001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,No Change,N,,,1/27/2009,,,,
2012,42000036001,Primary,Aeration (Pre-treatment),1,Y,Y,No Change,N,,,1/27/2009,,,,
2012,42000036001,Secondary,"Activated Sludge, Other Mode",1,Y,Y,No Change,N,,,1/27/2009,,,,
2012,42000036001,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,1/27/2009,,,,
2012,42000079001,Secondary,"Lagoon, Aerated",1,Y,N,Abandonment,N,,,7/15/2004,,,,
2012,42000082001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000082001,Preliminary,Grit Removal,1,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000082001,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000082001,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000082001,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000082001,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),1,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000088001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,11/2/2004,,,,
2012,42000088001,Preliminary,"Pumping, Influent",1,Y,Y,No Change,N,,,11/2/2004,,,,
2012,42000088001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,11/2/2004,,,,
2012,42000094001,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094001,Preliminary,Screen (Bar Rack and Coarse),1,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094001,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094001,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000094002,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094002,Preliminary,Screen (Bar Rack and Coarse),1,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094002,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094002,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000094003,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094003,Preliminary,Screen (Bar Rack and Coarse),1,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094003,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,3/23/2009,,,,
2012,42000094003,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,12/26/2008,,,,
2012,42000097001,Disinfection,Dechlorination,1,Y,Y,Process Improvement,N,,,8/22/2001,,,,
2012,42000097001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,Process Improvement,N,,,8/22/2001,,,,
