Place ID,order_key,PDF_File,as_of_dates,n_snapshots
255392,434521,AmendingOrderR920210199_Digitally Signed signed dwg 12-14-21.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255392,434521,Oceanside_Final_Adopted_Order_R9-2019-0166 (1).pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255392,434521,R9-2011-0016_amended2.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255392,434521,R9-2019-0166_Amended2020 signed dwg 08-17-20.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255392,434521,R9-2020-0190_Final_Order signed dwg 08-17-20.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255392,434521,R9_2011_0016New2014.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255392,434521,R9_2014_0108.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255393,143431,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255393,378937,Oasis West RV Park WWTF (Formerly Los Banos WestI-5 KOA WWTF)-Ownership Change.pdf,2026-08-13,1
255396,144616,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255396,379414,San Luis State Rec Area NOA.pdf,2026-08-13,1
255417,88-141,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255420,421205,San Mateo (R2-2018-0016).pdf,2021-06-01;2022-06-01;2023-06-01,3
255420,454700,R2-2023-0017.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
255420,454700,San Mateo (R2-2018-0016).pdf,2024-06-01;2025-06-01;2026-06-01,3
255430,147307,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255430,455272,1-15-26_San Miguel revised NOA and MRP.pdf,2026-08-13,1
255462,392787,R3-2013-0021_SanSimeon_NPDES.pdf,2021-06-01,1
255462,392787,San Simeon.pdf,2021-06-01,1
255462,445991,Order R3-2022-0003_signed.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
255462,445991,R3-2013-0021_SanSimeon_NPDES.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
255462,445991,San Simeon.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
255468,R9-2009-0005,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255535,144374,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255632,418035,Final Order 2017-0030_Santa Cruz WWTP.pdf,2021-06-01;2022-06-01;2023-06-01,3
255632,418035,combined final Order R3-2010-0043.pdf,2021-06-01;2022-06-01;2023-06-01,3
255632,455558,Final Order 2017-0030_Santa Cruz WWTP.pdf,2024-06-01;2025-06-01;2026-06-01,3
255632,455558,R3-2023-0001.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
255632,455558,combined final Order R3-2010-0043.pdf,2024-06-01;2025-06-01;2026-06-01,3
255649,132007,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255653,394676,2013_0020_wrr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255653,405498,SWRCB WQO 2014-0153-DWQ.pdf,2026-08-13,1
255678,373327,2010-0001 final wdr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255678,453102,Santa Maria R3-2020-0020 NOA_MRP_final.pdf,2026-08-13,1
255679,404699,R9-2016-0154 Signed.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255697,137649,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255703,427520,061003_0045_SantaRosaWDRs.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255703,427520,091203_06-0045_NPDES_Attachment_F-Fact_Sheet.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255703,427520,13_0001_SantaRosaNPDES_Final.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
255703,427520,20_0012_SantaRosa-LagunaWWTF_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255735,147138,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
255788,423343,CA0037711 SASM Final R2-2018-0039.pdf,2021-06-01;2022-06-01;2023-06-01,3
255788,423343,R2-2012-0094.pdf,2021-06-01;2022-06-01;2023-06-01,3
255788,454994,CA0037711 SASM Final R2-2018-0039.pdf,2024-06-01;2025-06-01;2026-06-01,3
255788,454994,R2-2012-0094.pdf,2024-06-01;2025-06-01;2026-06-01,3
255788,454994,R2-2023-0021.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
255802,422035,R2-2018-0025.pdf,2021-06-01;2022-06-01;2023-06-01,3
255802,454995,NPDES Order R2-2023-0022.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
255802,454995,R2-2018-0025.pdf,2024-06-01;2025-06-01;2026-06-01,3
255833,421384,SVCW_Order No. R2-2018-0005.pdf,2021-06-01;2022-06-01,2
255833,451899,SVCW Order R2-2023-0003 (1).pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
255833,451899,SVCW_Order No. R2-2018-0005.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
255836,416353,17_0014_SeaRanch_OWTS_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256005,140393,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256011,389665,Scotts Valley NPDES No. R3-2007-0013.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256011,389665,Scotts Valley WWTP NPDES Permit R3-2013-0001.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256012,148618,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256038,147279,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256038,457981,5-4-26_20_0020_NOA_MRP_SCRWA.pdf,2026-08-13,1
256039,418038,SCRWA 2017 adopted.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256039,418038,SCRWApermit.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256039,465400,,2026-08-13,1
256045,423602,19_0007_Airport-Larkfield-Wikiup_SanitationZone_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256049,433463,19_0013_Geyserville Sanitation Zone WWTF_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256050,408066,12_0016_NPDES_Graton_CSD_120320_CAG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256050,408066,18_0001_Graton_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256050,408066,Order No R1-2004-0038.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256057,138699,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256061,392149,09_0003_NPDES_RRCSD_CAG_020209.pdf,2021-06-01,1
256061,392149,14_0002_RRCSD_NPDES_Permit_MRP_Revision.pdf,2021-06-01,1
256061,392149,14_0002_RRCSD_NPDES_Permit_adopted_with_revisions_accepted.pdf,2021-06-01,1
256061,427524,09_0003_NPDES_RRCSD_CAG_020209.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
256061,427524,14_0002_RRCSD_NPDES_Permit_MRP_Revision.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
256061,427524,14_0002_RRCSD_NPDES_Permit_adopted_with_revisions_accepted.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
256061,427524,21_0002_Russian River CSD and Sonoma Water WWTF NPDES.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
256154,R2-2001-0093,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256217,417936,0016seeley_wdr.pdf,2021-06-01;2022-06-01;2023-06-01,3
256217,453492,0016seeley_wdr.pdf,2024-06-01;2025-06-01;2026-06-01,3
256217,453492,R7-2023-0003.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
256218,88-007,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256301,145285,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256307,144626,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256307,393595,,2026-08-13,1
256309,145550,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256315,321439,RUSH CREEK MEADOWS NOA.pdf,2021-06-01;2022-06-01;2023-06-01,3
256315,453444,NOA_Rush Creek OWTS.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
256316,146373,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256316,439097,WQ 2014-0153-DWQ-R5319_NOA.pdf,2026-08-13,1
256477,99-052,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256483,349587,Order R3-2008-0042 Master Rec WDR Cty of Soledad.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256498,437599,R2-2019-0028.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256498,437599,SF SW Order R2-2009-0062 signed Aug 12'09.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256499,392750,R2-2008-0007 SF SE WPCP NPDESsfsefinalorder.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256499,392750,R2-2013-0029.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256506,425630,SFIA Order No. R2-2018-0045.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
256506,459999,SFIA Order No. R2-2018-0045.pdf,2025-06-01;2026-06-01,2
256506,459999,SFO Aiport NPDES Permit Order R2-2025-0002.pdf,2025-06-01;2026-06-01;2026-08-13,3
256507,425630,SFIA Order No. R2-2018-0045.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
256507,459999,SFIA Order No. R2-2018-0045.pdf,2025-06-01;2026-06-01,2
256507,459999,SFO Aiport NPDES Permit Order R2-2025-0002.pdf,2025-06-01;2026-06-01;2026-08-13,3
256627,442020,2008-0037.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256627,442020,R5-2014-0052-02.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256627,442020,R5-2014-0052.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256627,442020,R5-2018-0089 Attachment 1.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
256627,442020,r5-2020-0058_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256695,416687,R2-2006-0070.pdf,2021-06-01;2022-06-01,2
256695,416687,Shell R2-2017-0039.pdf,2021-06-01;2022-06-01,2
256695,R2-2022-0034,,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
256749,400323,09_0094_NPDES_HCRIDShelterCove_TTmodified_091215.pdf,2021-06-01,1
256749,400323,15_0017_ShelterCover_NPDES.pdf,2021-06-01,1
256749,440156,09_0094_NPDES_HCRIDShelterCove_TTmodified_091215.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
256749,440156,15_0017_ShelterCover_NPDES.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
256749,440156,22_0002shltrCvNPDES.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
256772,408399,r5-2018-0014.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256893,148155,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256920,148827,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
256972,142346,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257153,164105,r5-2007-0140.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257388,93-089,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257518,384618,AmendedOrder.pdf,2021-06-01,1
257518,384618,AmendingOrder.pdf,2021-06-01,1
257518,384618,SJCOOFinalAmendingOrder.pdf,2021-06-01,1
257518,438059,AmendedOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257518,438059,AmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257518,438059,SJCOOFinalAmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257518,438059,amended_order_sjcoo signed dwg 03-19-25.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257518,438059,att._1_to_amending_order_sjcoo.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257518,438059,r9-2022-0005-a1_v3 signed dwg 03-28-24.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257518,438059,r9_2022_0005_sjcoo_signature signed dwg 03-18-22.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257519,142903,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257520,438059,AmendedOrder.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
257520,438059,AmendingOrder.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
257520,438059,SJCOOFinalAmendingOrder.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
257520,438059,amended_order_sjcoo signed dwg 03-19-25.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257520,438059,att._1_to_amending_order_sjcoo.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257520,438059,r9-2022-0005-a1_v3 signed dwg 03-28-24.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257520,438059,r9_2022_0005_sjcoo_signature signed dwg 03-18-22.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257590,384629,ACOOFinalAmendedOrder.pdf,2021-06-01,1
257590,384629,ACOOFinalAmendingOrder.pdf,2021-06-01,1
257590,446048,ACOOFinalAmendedOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257590,446048,ACOOFinalAmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257590,446048,r9_2022_0006_acoo_signature signed dwg 03-18-21.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257592,384618,AmendedOrder.pdf,2021-06-01,1
257592,384618,AmendingOrder.pdf,2021-06-01,1
257592,384618,SJCOOFinalAmendingOrder.pdf,2021-06-01,1
257592,438059,AmendedOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257592,438059,AmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257592,438059,SJCOOFinalAmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257592,438059,amended_order_sjcoo signed dwg 03-19-25.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257592,438059,att._1_to_amending_order_sjcoo.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257592,438059,r9-2022-0005-a1_v3 signed dwg 03-28-24.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257592,438059,r9_2022_0005_sjcoo_signature signed dwg 03-18-22.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257648,90-129,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257687,336192,SolvangWWTP_SIGNED.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
257687,448089,Revised_Solvang_R3-2020-0020 NOA_MRP_Oct19_2023_final.pdf,2026-08-13,1
257754,432957,R2-2019-0019.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
257754,432957,sonoma R2-2014-0020.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
257754,459395,Final Order Sonoma_NPDES permit_Dec 2024.pdf,2025-06-01;2026-06-01;2026-08-13,3
257754,459395,R2-2019-0019.pdf,2025-06-01;2026-06-01,2
257754,459395,sonoma R2-2014-0020.pdf,2025-06-01;2026-06-01,2
257763,141783,,2021-06-01;2022-06-01;2023-06-01,3
257763,449436,R5-2024-0016_Sonora Regional WWTF_WDR.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
257821,397052,FinalAmendedOrderNoR9-2014-0009.pdf,2021-06-01,1
257821,397052,FinalOrder.pdf,2021-06-01,1
257821,397052,SBIWTP_AmendingOrder2019.pdf,2021-06-01,1
257821,442331,FinalAmendedOrderNoR9-2014-0009.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257821,442331,FinalOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257821,442331,SBIWTP_AmendingOrder2019.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257821,442331,r9-2021-0001-amended-r9-2023-0009-amended-r9-2026-0005.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257821,442331,r9-2021-0001.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257831,388394,2006_0067.pdf,2021-06-01,1
257831,388394,CA0109045_Final.pdf,2021-06-01,1
257831,388394,FinalAmendedOrder_SanDiegoSBWRP.pdf,2021-06-01,1
257831,388394,FinalOrderNoR9-2014-0071.pdf,2021-06-01,1
257831,388394,SBWRPAmendedOrder_R9-2013-0006.pdf,2021-06-01,1
257831,388394,SBWRPAmendingOrder_R9-2017-0023.pdf,2021-06-01,1
257831,437319,2006_0067.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257831,437319,CA0109045_Final.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257831,437319,FinalAmendedOrder_SanDiegoSBWRP.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257831,437319,FinalOrderNoR9-2014-0071.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257831,437319,SBWRPAmendedOrder_R9-2013-0006.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257831,437319,SBWRPAmendingOrder_R9-2017-0023.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257831,437319,r9-2021-0011-amended-r9-2026-0006.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257831,437319,r9-2021-0011.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257850,384629,ACOOFinalAmendedOrder.pdf,2021-06-01,1
257850,384629,ACOOFinalAmendingOrder.pdf,2021-06-01,1
257850,446048,ACOOFinalAmendedOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257850,446048,ACOOFinalAmendingOrder.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
257850,446048,r9_2022_0006_acoo_signature signed dwg 03-18-21.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
257887,430003,2009_0046_soslocosandistwdr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
257887,430003,So_SLO_Order R3-2019-0002_final.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
257887,430003,WDR No. R3-2004-0050.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
257927,146234,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258004,140733,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
258004,444257,NOA_Southworth Ranch Estates WWTF.pdf,2026-08-13,1
258043,141184,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258159,R2-2008-0073,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258160,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258186,147406,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
258186,449289,Spreckels_R3-2020-0020_NOA_MRP_final.pdf,2026-08-13,1
258386,442938,st. helena_order r2-2021-0004.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258676,422002,R5-2013-0043.pdf,2021-06-01;2022-06-01,2
258676,422002,r5-2018-0042.pdf,2021-06-01;2022-06-01,2
258676,448380,R5-2013-0043.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
258676,448380,r5-2018-0042.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
258676,448380,r5-2023-0017_npdes.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
258677,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258683,94-008,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258739,437232,R5-2008-0154.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
258739,437232,r5-2014-0070.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
258739,437232,r5-2014-0122.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
258739,437232,r5-2015-0142.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
258739,437232,r5-2020-0007_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
258739,461793,R5-2008-0154.pdf,2026-06-01,1
258739,461793,r5-2014-0070.pdf,2026-06-01,1
258739,461793,r5-2014-0122.pdf,2026-06-01,1
258739,461793,r5-2015-0142.pdf,2026-06-01,1
258739,461793,r5-2020-0007_npdes.pdf,2026-06-01,1
258739,461793,r5-2025-0027_npdes.pdf,2026-06-01;2026-08-13,2
258743,337072,r5-2007-0153.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258777,91-096,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
258792,397349,r6t-2014-0048_revised_wdrs_stones_bengard_6a188812008.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259143,147582,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259146,388624,05-0075 City of Colton Water Reclaim.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
259146,388624,12-0050_City_of_Colton_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259148,144066,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259149,381374,07-0006.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
259149,381374,14-0010_Rialto_City_of_Renewal_WDR_MWWTP.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259150,376054,06-0009.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
259150,376054,13-0016_Riverside_City_of_Dept_of_Public_Works.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259152,144046,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259153,144369,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259155,402423,R8-2015-0028_Idyllwild_Water_District_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259156,402182,07-0003 IRWD Michelson.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
259156,402182,12-0004_IRWD_Michelson_Amending_07-03.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
259156,402182,R8-2015-0024_Irvine Ranch Water District.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259156,402182,R8-2018-0070_IRWD__Amending_R8-2015-0024.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259157,144348,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
259158,386791,04-62.pdf,2021-06-01,1
259158,386791,12-0035_OCSD_WDR_&_NPDES.pdf,2021-06-01,1
