REPORT_YEAR,CWNS_NUMBER,TREATMENT_TYPE,UNIT_PROCESS,SORT_SEQUENCE,PRES_IND,PROJ_IND,CHANGE_TYPE,BACKUP_IND,PLANNED_YEAR,ADDITIONAL_NOTES,LAST_UPDATED_TS,KEEP_UP,BLANK,CHGTP_NAME_CAT,KEEP_UP_CODE,Notes
2004,26003061001,Mechanical,Activated Sludge - Conventional,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003061001,Other,Semi-package Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Mechanical,Activated Sludge - Extended Aeration,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Other,Biosolids Lagoons,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Mechanical,Ferric Chloride Addition - Tertiary,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Mechanical,Rotating Biological Contactor (RBC),,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003062001,Filtration,Slow Sand Filter,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Mechanical,Activated Sludge - Extended Aeration,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Biosolids Lagoons,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Mechanical,Ferric Chloride Addition - Tertiary,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Mechanical Dewatering - Vacuum Filter,,Y,Y,No Change,,,,,1,,,,
2004,26003065001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Mechanical,Activated Sludge - Extended Aeration,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Mechanical,Alum Addition - Tertiary,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Flow Equalization,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003066001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Lagoon,Aerated Lagoon,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Gravity Thickening,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Mechanical Dewatering - Centrifuge,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Other,Semi-package Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003068001,Mechanical,Single Stage Primary Lime Treatment,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Mechanical,Biological Nitrification - Separate Stage,,Y,Y,New,,,,,1,,,,
2004,26003069001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Mechanical,Clarification Using Tube Settlers,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,26003069001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Other,Mechanical Dewatering - Vacuum Filter,,Y,Y,New,,,,,1,,,,
2004,26003069001,Other,Package Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003069001,Other,Package Plant,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,26003069001,Mechanical,Post Aeration,,Y,Y,New,,,,,1,,,,
2004,26003069001,Other,Primary Sedimentation,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,26003069001,Mechanical,Recarbonation,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003069001,Filtration,Slow Sand Filter,,Y,Y,New,,,,,1,,,,
2004,26003069001,Mechanical,Trickling Filter - Rock Media,,Y,Y,Increase Level Of Treatment,,,,,1,,,,
2004,26003069001,Mechanical,Two Stage Tertiary Lime Treatment,,Y,Y,New,,,,,1,,,,
2004,26003070001,Mechanical,Activated Sludge - Conventional,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Flow Equalization,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003070001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003072001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003072001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003072001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003072001,Lagoon,Stabilization Pond,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Lagoon,Aerated Lagoon,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Other,Biosolids Lagoons,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003073001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Mechanical,Rotating Biological Contactor (RBC),,Y,Y,No Change,,,,,1,,,,
2004,26003074001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Gravity Thickening,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Mechanical,Secondary Clarification,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003075001,Filtration,Slow Sand Filter,,Y,Y,No Change,,,,,1,,,,
2004,26003076001,Mechanical,Activated Sludge - Conventional,,Y,Y,No Change,,,,,1,,,,
2004,26003076001,Other,Air Drying - Sand Beds,,N,N,Abandonment,,,,,0,,,,
2004,26003076001,Mechanical,Alum Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003076001,Other,Anaerobic Digestion,,N,N,Abandonment,,,,,0,,,,
2004,26003076001,Other,Autothermal Thermophilic Aerobic Digestion - Air,,Y,Y,New,,,,,1,,,,
2004,26003076001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003076001,Other,Heat Drying,,Y,Y,New,,,,,1,,,,
2004,26003076001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003076001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003076001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003076001,Disinfection,Ultraviolet Disinfection,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Mechanical,Rotating Biological Contactor (RBC),,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Other,Semi-package Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Filtration,Slow Sand Filter,,Y,Y,No Change,,,,,1,,,,
2004,26003077001,Mechanical,Trickling Filter - Rock Media,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Lagoon,Aerated Lagoon,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Other,Biosolids Lagoons,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Other,Preaeration,,Y,Y,No Change,,,,,1,,,,
2004,26003079001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003081001,Mechanical,Activated Sludge - Conventional,,Y,Y,New,,,,,1,,,,
2004,26003081001,Other,Bar Screen,,Y,Y,New,,,,,1,,,,
2004,26003081001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,26003081001,Other,Comminution,,Y,Y,New,,,,,1,,,,
2004,26003081001,Other,Grit Removal,,Y,Y,New,,,,,1,,,,
2004,26003081001,Other,Package Plant,,Y,Y,New,,,,,1,,,,
2004,26003081001,Other,Primary Sedimentation,,Y,Y,New,,,,,1,,,,
2004,26003081001,Other,Semi-automated,,Y,Y,New,,,,,1,,,,
2004,26003083001,Other,Grinder Pump- Low Pressure Sewer,,Y,Y,New,,,,,1,,,,
2004,26003083001,Mechanical,Mound System,,Y,Y,New,,,,,1,,,,
2004,26003083001,Other,Septic Tank Effluent Pump Sewer System,,Y,Y,New,,,,,1,,,,
2004,26003083001,Other,Small Diameter Gravity Sewer,,Y,Y,New,,,,,1,,,,
2004,26003084001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003084001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003084001,Lagoon,Stabilization Pond,,Y,Y,No Change,,,,,1,,,,
2004,26003085001,Mechanical,Activated Sludge - Conventional,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Air Drying - Sand Beds,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Anaerobic Digestion,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Bar Screen,,Y,Y,New,,,,,1,,,,
2004,26003085001,Disinfection,Chlorination,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Comminution,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Custom Built Plant,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Grit Removal,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Landfill/Trenching,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Primary Sedimentation,,Y,Y,New,,,,,1,,,,
2004,26003085001,Other,Semi-automated,,Y,Y,New,,,,,1,,,,
2004,26003087001,Mechanical,Activated Sludge - Conventional,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Aerobic Digestion - Air,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Mechanical,Ferric Chloride Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Flow Equalization,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Land Spreading,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003087001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003090001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003090001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003090001,Other,Manually Controlled,,Y,Y,No Change,,,,,1,,,,
2004,26003090001,Other,Other Land Treatment System,,Y,Y,No Change,,,,,1,,,,
2004,26003090001,Lagoon,Stabilization Pond,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Mechanical,Activated Sludge - Conventional,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Mechanical,Alum Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Mechanical,Alum Addition - Tertiary,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Mechanical,Ferric Chloride Addition - Tertiary,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Other,Land Spreading,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Other,Mechanical Dewatering - Vacuum Filter,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003092001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003092003,Other,Air Drying - Sand Beds,,N,N,Abandonment,,,,,0,,,,
2004,26003092003,Other,Anaerobic Digestion,,N,N,Abandonment,,,,,0,,,,
2004,26003092003,Other,Custom Built Plant,,N,N,Abandonment,,,,,0,,,,
2004,26003092003,Other,Landfill/Trenching,,N,N,Abandonment,,,,,0,,,,
2004,26003092003,Other,Primary Sedimentation,,N,N,Abandonment,,,,,0,,,,
2004,26003092003,Other,Semi-automated,,N,N,Abandonment,,,,,0,,,,
2004,26003092003,Mechanical,Trickling Filter - Rock Media,,N,N,Abandonment,,,,,0,,,,
2004,26003095001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Mechanical,Alum Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Mechanical,Clarification Using Tube Settlers,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Mechanical,Rotating Biological Contactor (RBC),,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Mechanical,Secondary Clarification,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003095001,Mechanical,Trickling Filter - Rock Media,,Y,Y,No Change,,,,,1,,,,
2004,26003097001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003097001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,26003097001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003097001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003097001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003097001,Lagoon,Stabilization Pond,,Y,Y,No Change,,,,,1,,,,
2004,26003098001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003098001,Other,Manually Controlled,,Y,Y,No Change,,,,,1,,,,
2004,26003098001,Lagoon,Stabilization Pond,,Y,Y,No Change,,,,,1,,,,
2004,26003098001,Lagoon,Total Containment Pond,,Y,Y,No Change,,,,,1,,,,
2004,26003099001,Other,Bar Screen,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003099001,Other,Custom Built Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003099001,Other,Rapid Infiltration System - No Underdrain,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003099001,Other,Semi-automated,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003099001,Lagoon,Stabilization Pond,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003100001,Mechanical,Activated Sludge - Conventional,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Other,Air Drying - Sand Beds,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Other,Anaerobic Digestion,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Other,Comminution,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Other,Primary Sedimentation,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003100001,Other,Semi-package Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003103002,Mechanical,Activated Sludge - Contact Stabilization,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003103002,Other,Aerobic Digestion - Air,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003103002,Mechanical,Alum Addition - Secondary,,Y,Y,No Change,,,,,1,,,,
2004,26003103002,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,26003103002,Other,Custom Built Plant,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003103002,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003103002,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003103002,Other,Land Spreading,,Y,Y,No Change,,,,,1,,,,
2004,26003103002,Other,Mechanical Dewatering - Vacuum Filter,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003103002,Other,Preaeration,,Y,Y,No Change,,,,,1,,,,
2004,26003103002,Other,Semi-automated,,Y,Y,Increase Capacity,,,,,1,,,,
2004,26003114001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003114001,Other,Manually Controlled,,Y,Y,No Change,,,,,1,,,,
2004,26003114001,Lagoon,Stabilization Pond,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Bar Screen,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Disinfection,Chlorination,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Control/Lab/Maintenance Building,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Flow Equalization,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Fully Automated Using Analog Controls,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Grit Removal,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Influent Pumping,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Landfill/Trenching,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Manually Controlled,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Other Preliminary Or Primary Treatment,,Y,Y,No Change,,,,,1,,,,
2004,26003122001,Other,Rapid Infiltration System - No Underdrain,,Y,Y,No Change,,,,,1,,,,
2004,26003122002,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003122002,Mechanical,Mound System,,Y,Y,No Change,,,,,1,,,,
2004,26003122002,Filtration,Multiple Unit Leach Field (Soil Absorption),,Y,Y,No Change,,,,,1,,,,
2004,26003122002,Other,Semi-automated,,Y,Y,No Change,,,,,1,,,,
2004,26003122002,Other,Septic Tank,,Y,Y,No Change,,,,,1,,,,
2004,26003122002,Other,Small Diameter Gravity Sewer,,Y,Y,No Change,,,,,1,,,,
2004,26003122003,Other,Control/Lab/Maintenance Building,,Y,Y,New,,,,,1,,,,
2004,26003122003,Filtration,Multiple Unit Leach Field (Soil Absorption),,Y,Y,New,,,,,1,,,,
2004,26003122003,Other,Package Plant,,Y,Y,New,,,,,1,,,,
2004,26003122003,Other,Septic Tank,,Y,Y,New,,,,,1,,,,
2004,26003122004,Other,Custom Built Plant,,Y,Y,No Change,,,,,1,,,,
2004,26003122004,Filtration,Multiple Unit Leach Field (Soil Absorption),,Y,Y,No Change,,,,,1,,,,
2004,26003122004,Other,Other Biosolids Disposal,,Y,Y,No Change,,,,,1,,,,
