"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"31010089001",407098,NE,Storage Tanks,No Change
"55002530002",424139,WI,Unregulated Community Stormwater,No Change
"34008509011",442569,NJ,Phase II MS4,Rehabilitation
"34008509011",442569,NJ,Phase II MS4,Replacement
"34008509011",442569,NJ,Phase II MS4,Redevelopment
"34001269011",442609,NJ,Phase II MS4,Rehabilitation
"34001269011",442609,NJ,Phase II MS4,Replacement
"34001269011",442609,NJ,Phase II MS4,Redevelopment
"34001269011",442609,NJ,Phase II MS4,Process Improvement
"34001269011",442609,NJ,Phase II MS4,Improve Water Efficiency
"34001355011",442720,NJ,Phase II MS4,Rehabilitation
"34001355011",442720,NJ,Phase II MS4,Replacement
"34001355011",442720,NJ,Phase II MS4,Redevelopment
"34001355011",442720,NJ,Phase II MS4,Process Improvement
"34001355011",442720,NJ,Phase II MS4,Improve Water Efficiency
"34004068011",444218,NJ,Phase II MS4,Rehabilitation
"34004068011",444218,NJ,Phase II MS4,Replacement
"34004068011",444218,NJ,Phase II MS4,Redevelopment
"34004068011",444218,NJ,Phase II MS4,Process Improvement
"34004068011",444218,NJ,Phase II MS4,Improve Water Efficiency
"34002046021",489088,NJ,Ground Water - Unknown Source,No Change
"06005076001",1175594,CA,Collection: Separate Sewers,No Change
"48000155001",1182836,TX,Treatment Plant,No Change
"48003033002",1183197,TX,Collection: Separate Sewers,No Change
"48007039003",1183822,TX,Treatment Plant,Rehabilitation
"48007402001",1184063,TX,Collection: Separate Sewers,No Change
"48007556001",1184140,TX,Treatment Plant,No Change
"25000240001",1092525,MA,Collection: Separate Sewers,Replacement
"25000240001",1092525,MA,Collection: Separate Sewers,Expansion
"54001720001",1094862,WV,Collection: Separate Sewers,No Change
"17000254001",1113531,IL,Collection: Separate Sewers,Rehabilitation
"17000386001",1113652,IL,Collection: Separate Sewers,No Change
"17000464001",1113735,IL,Collection: Separate Sewers,No Change
"17000660001",1113929,IL,Collection: Separate Sewers,No Change
"55000026001",1206021,WI,Treatment Plant,Process Improvement
"55003720001",1206537,WI,Treatment Plant,Rehabilitation
"55003720001",1206537,WI,Treatment Plant,Process Improvement
"55003720001",1206537,WI,Treatment Plant,Improve Energy Efficiency
"55003720001",1206537,WI,Collection: Separate Sewers,Rehabilitation
"55003720001",1206537,WI,Collection: Separate Sewers,Replacement
"55004490001",1206635,WI,Treatment Plant,No Change
"55004490001",1206635,WI,Collection: Separate Sewers,Rehabilitation
"02000200001",1216397,AK,Treatment Plant,No Change
"08000039001",1066843,CO,Collection: Separate Sewers,Rehabilitation
"08000039001",1066843,CO,Collection: Separate Sewers,Expansion
"08000105001",1066906,CO,Collection: Separate Sewers,Rehabilitation
"08000105001",1066906,CO,Collection: Separate Sewers,Replacement
"08000200001",1066992,CO,Collection: Separate Sewers,No Change
"08000313001",1067096,CO,Treatment Plant,No Change
"12000148003",1078306,FL,Treatment Plant,Rehabilitation
"12000317001",1078413,FL,Collection: Separate Sewers,Rehabilitation
"12000317001",1078413,FL,Collection: Separate Sewers,Replacement
"39001799001",1080963,OH,Treatment Plant,No Change
"26000049001",1088339,MI,Collection: Separate Sewers,No Change
"26000239001",1088438,MI,Treatment Plant,No Change
"17000664002",410534,IL,Treatment Plant,Increase Level Of Treatment
"18000004085",413876,IN,Phase II MS4,Rehabilitation
"18000004085",413876,IN,Phase II MS4,Expansion
"34001161011",442419,NJ,Phase II MS4,Rehabilitation
"34001161011",442419,NJ,Phase II MS4,Replacement
"34001161011",442419,NJ,Phase II MS4,Redevelopment
"29002367002",1133808,MO,Collection: Separate Sewers,No Change
"51000252001",1192872,VA,Treatment Plant,Rehabilitation
"51000252001",1192872,VA,Treatment Plant,Process Improvement
"51000252001",1192872,VA,Treatment Plant,Increase Level Of Treatment
"51000341001",1192993,VA,Treatment Plant,Rehabilitation
"51000341001",1192993,VA,Treatment Plant,Replacement
"34003057001",1073637,NJ,Collection: Separate Sewers,Rehabilitation
"34003057001",1073637,NJ,Collection: Separate Sewers,Replacement
"34003057001",1073637,NJ,Collection: Separate Sewers,Process Improvement
"34003405002",1073656,NJ,Collection: Separate Sewers,No Change
"34003500001",1073664,NJ,Collection: Separate Sewers,No Change
"12000281002",1078397,FL,Treatment Plant,Rehabilitation
"12000281002",1078397,FL,Treatment Plant,Replacement
"39000076001",1080502,OH,Collection: Separate Sewers,No Change
"39000118001",1080540,OH,Collection: Separate Sewers,No Change
"39009143006",1081711,OH,Collection: Separate Sewers,No Change
"26000155001",1088391,MI,Collection: Separate Sewers,No Change
"26000214006",1088420,MI,Collection: Separate Sewers,No Change
"26000327001",1088469,MI,Collection: Separate Sewers,No Change
"06008015001",1175965,CA,Collection: Separate Sewers,Rehabilitation
"06008015001",1175965,CA,Collection: Separate Sewers,Replacement
"36003023001",1220377,NY,Collection: Separate Sewers,Rehabilitation
"36004064002",1220763,NY,Treatment Plant,Rehabilitation
"36004064002",1220763,NY,Treatment Plant,Replacement
"36004064002",1220763,NY,Treatment Plant,Improve Energy Efficiency
"36004103001",1220795,NY,Collection: Combined Sewers,No Change
"36007077001",1221092,NY,Collection: Separate Sewers,No Change
"26003075001",1088881,MI,Collection: Separate Sewers,No Change
"26004002010",1088979,MI,Collection: Separate Sewers,Rehabilitation
"26004002010",1088979,MI,Collection: Separate Sewers,Replacement
"25000091001",1092388,MA,Treatment Plant,Process Improvement
"25000091001",1092388,MA,Treatment Plant,Instrumentation/Electrical/Laboratory
"33000065001",1100955,NH,Treatment Plant,No Change
"33000065001",1100955,NH,Collection: Separate Sewers,No Change
"33000065001",1100955,NH,Collection: Pump Stations,Rehabilitation
"33000065001",1100955,NH,Collection: Pump Stations,Replacement
"33000065001",1100955,NH,Collection: Pump Stations,Instrumentation/Electrical/Laboratory
"33000065001",1100955,NH,Collection: Pump Stations,Improve Energy Efficiency
"01000101001",1101933,AL,Treatment Plant,No Change
"02000119001",1104800,AK,Collection: Separate Sewers,Rehabilitation
"05000246001",1105074,AR,Onsite Wastewater Treatment System,No Change
"05000432001",1105221,AR,Collection: Separate Sewers,No Change
"05000758001",1105546,AR,Collection: Separate Sewers,Rehabilitation
"05000758001",1105546,AR,Collection: Separate Sewers,Replacement
"05000758001",1105546,AR,Collection: Separate Sewers,Instrumentation/Electrical/Laboratory
"55003910001",1206563,WI,Collection: Separate Sewers,No Change
"36003169004",1220633,NY,Treatment Plant,Rehabilitation
"36003169004",1220633,NY,Treatment Plant,Process Improvement
"36003169004",1220633,NY,Treatment Plant,Increase Level Of Treatment
"36003169004",1220633,NY,Treatment Plant,Improve Energy Efficiency
"36005017001",1220832,NY,Treatment Plant,No Change
"42001236001",1227189,PA,Collection: Separate Sewers,Replacement
"28000260002",1160243,MS,Collection: Separate Sewers,Expansion
"41000040001",1164303,OR,Collection: Separate Sewers,No Change
"06002060007",1175319,CA,Treatment Plant,No Change
"06005226001",1175717,CA,Treatment Plant,No Change
"37000302001",1236355,NC,Treatment Plant,Rehabilitation
"37000302001",1236355,NC,Treatment Plant,Process Improvement
"37000302001",1236355,NC,Treatment Plant,Instrumentation/Electrical/Laboratory
"37000302001",1236355,NC,Treatment Plant,Increase Level Of Treatment
"37008004001",1236392,NC,Collection: Separate Sewers,No Change
"24000143001",3058993,MD,Treatment Plant,Rehabilitation
"24000143001",3058993,MD,Treatment Plant,Process Improvement
"26000412001",3079528,MI,Collection: Separate Sewers,No Change
"36008061103",3088912,NY,Agriculture - Cropland,Rehabilitation
"02000500028",3105109,AK,Collection: Separate Sewers,No Change
"17003511001",1114150,IL,Collection: Separate Sewers,No Change
"17005011001",1114195,IL,Collection: Combined Sewers,Rehabilitation
"17005011001",1114195,IL,Collection: Combined Sewers,Process Improvement
"17005011001",1114195,IL,Collection: Combined Sewers,Instrumentation/Electrical/Laboratory
"17005011001",1114195,IL,Collection: Combined Sewers,Improve Energy Efficiency
"17005011001",1114195,IL,Collection: Combined Sewers,Improve Water Efficiency
"17005216001",1114209,IL,Treatment Plant,No Change
"17001213001",1114059,IL,Collection: Separate Sewers,No Change
"18001010001",1120242,IN,Treatment Plant,No Change
"18003070001",1120285,IN,Collection: Separate Sewers,No Change
"19000038001",1123486,IA,Collection: Separate Sewers,No Change
"19000077001",1123517,IA,Collection: Separate Sewers,No Change
"19000173001",1123596,IA,Collection: Separate Sewers,No Change
"19000183001",1123606,IA,Collection: Separate Sewers,No Change
"19000838001",1124183,IA,Collection: Separate Sewers,No Change
"19000868002",1124211,IA,Collection: Separate Sewers,No Change
"29001222001",1133554,MO,Treatment Plant,Increase Level Of Treatment
"29001237002",1133570,MO,Collection: Separate Sewers,No Change
"29003159001",1133925,MO,Collection: Separate Sewers,No Change
"29004111001",1134120,MO,Collection: Separate Sewers,No Change
"48005066001",1227881,TX,Treatment Plant,No Change
"55004580001",1229239,WI,Collection: Separate Sewers,No Change
"36005049001",1232132,NY,Collection: Separate Sewers,Expansion
"34001255001",2856240,NJ,Collection: Combined Sewers,Rehabilitation
"34001255001",2856240,NJ,Collection: Combined Sewers,Replacement
"34001255001",2856240,NJ,Collection: Combined Sewers,Process Improvement
"34001255001",2856240,NJ,Collection: Combined Sewers,Climate Change Adaptation
"48001186001",2958243,TX,Collection: Separate Sewers,No Change
"53002495001",1181075,WA,Collection: Separate Sewers,No Change
"48001533001",1183098,TX,Collection: Separate Sewers,No Change
"48003061001",1183219,TX,Collection: Separate Sewers,No Change
"12000701004",3501009,FL,Onsite Wastewater Treatment System,New
"19001506001",3509461,IA,Sanitary Landfills,No Change
"39004263002",3518997,OH,Treatment Plant,Increase Capacity
"39004263002",3518997,OH,Treatment Plant,Instrumentation/Electrical/Laboratory
"21000086001",1139551,KY,Collection: Separate Sewers,Rehabilitation
"21000086001",1139551,KY,Collection: Separate Sewers,Replacement
"21000086001",1139551,KY,Collection: Separate Sewers,Expansion
"27005004001",1148319,MN,Treatment Plant,No Change
"38000351001",1151587,ND,Collection: Separate Sewers,Rehabilitation
"37005801001",1153495,NC,Treatment Plant,Rehabilitation
"37005801001",1153495,NC,Treatment Plant,Increase Capacity
"37005801001",1153495,NC,Treatment Plant,Process Improvement
"37005801001",1153495,NC,Treatment Plant,Instrumentation/Electrical/Laboratory
"37005801001",1153495,NC,Treatment Plant,Increase Level Of Treatment
"37008410001",1153709,NC,Collection: Separate Sewers,No Change
"45000614050",1157248,SC,Collection: Separate Sewers,Rehabilitation
"45000614050",1157248,SC,Collection: Separate Sewers,Increase Capacity
"30000020001",1159091,MT,Collection: Separate Sewers,Replacement
"31002305001",3351491,NE,Collection: Separate Sewers,No Change
"21000739001",3405730,KY,Treatment Plant,No Change
"12000700011",3500149,FL,Onsite Wastewater Treatment System,Rehabilitation
"12000700011",3500149,FL,Onsite Wastewater Treatment System,Replacement
"48008035001",1184382,TX,Treatment Plant,No Change
"51000213001",1192831,VA,Treatment Plant,Rehabilitation
"51000213001",1192831,VA,Treatment Plant,Process Improvement
"51000213001",1192831,VA,Treatment Plant,Improve Water Efficiency
"56000095001",1194843,WY,Collection: Separate Sewers,No Change
"42005004001",1196448,PA,Collection: Pump Stations,No Change
"38000025001",1151278,ND,Collection: Separate Sewers,No Change
"38000190001",1151433,ND,Treatment Plant,Rehabilitation
"38000215001",1151456,ND,Collection: Separate Sewers,Rehabilitation
"41000089001",1164346,OR,Collection: Combined Sewers,No Change
"41000256001",1164468,OR,Collection: Separate Sewers,Replacement
"47000450001",1166045,TN,Treatment Plant,No Change
"17005003001",1114189,IL,Collection: Separate Sewers,No Change
"17008501001",1114389,IL,Treatment Plant,No Change
"18005831001",1120516,IN,Treatment Plant,Rehabilitation
"18005831001",1120516,IN,Treatment Plant,Increase Capacity
"19000029001",1123478,IA,Treatment Plant,No Change
"19000089001",1123528,IA,Treatment Plant,Increase Level Of Treatment
"19000528001",1123917,IA,Treatment Plant,Increase Level Of Treatment
"19000630001",1124006,IA,Collection: Separate Sewers,No Change
"19000907001",1124244,IA,Treatment Plant,Increase Level Of Treatment
"29001172001",1133495,MO,Treatment Plant,Increase Capacity
"29001172001",1133495,MO,Treatment Plant,Instrumentation/Electrical/Laboratory
"29002154001",1133711,MO,Collection: Separate Sewers,No Change
"21000001001",1139468,KY,Treatment Plant,Rehabilitation
"21000001001",1139468,KY,Treatment Plant,Replacement
"21000001001",1139468,KY,Treatment Plant,Process Improvement
"36006015001",1220944,NY,Collection: Separate Sewers,Rehabilitation
"36007189001",1221169,NY,Collection: Separate Sewers,No Change
"48005017002",1227870,TX,Collection: Separate Sewers,No Change
"55004880001",1229244,WI,Treatment Plant,No Change
"24000075001",1214388,MD,Collection: Separate Sewers,Rehabilitation
"24000075001",1214388,MD,Collection: Separate Sewers,Replacement
"24000075001",1214388,MD,Collection: Separate Sewers,Process Improvement
"24000075001",1214388,MD,Collection: Separate Sewers,Instrumentation/Electrical/Laboratory
"55000260001",1229135,WI,Treatment Plant,Rehabilitation
"55000260001",1229135,WI,Treatment Plant,Increase Level Of Treatment
"55001490001",1229168,WI,Collection: Separate Sewers,Rehabilitation
"55001490001",1229168,WI,Collection: Separate Sewers,Replacement
"04021030006",461585,AZ,Storage Tanks,No Change
"08000500047",1067184,CO,Treatment Plant,New
"12000099007",1078237,FL,Collection: Separate Sewers,Rehabilitation
"12000099007",1078237,FL,Collection: Separate Sewers,Replacement
"39000277001",1080692,OH,Treatment Plant,No Change
"26000065001",1088349,MI,Treatment Plant,Rehabilitation
"26000512001",1088565,MI,Collection: Separate Sewers,No Change
"48004206001",1183461,TX,Treatment Plant,No Change
"48005009001",1183571,TX,Treatment Plant,Abandonment
"48007025001",1183800,TX,Treatment Plant,No Change
"48007223001",1184014,TX,Collection: Separate Sewers,No Change
"48007490001",1184100,TX,Treatment Plant,No Change
"48007525001",1184122,TX,Treatment Plant,No Change
"48007805001",1184279,TX,Collection: Separate Sewers,No Change
"48009507001",1184509,TX,Treatment Plant,No Change
"51000203001",1192817,VA,Collection: Separate Sewers,No Change
"42000020001",1195359,PA,Treatment Plant,Rehabilitation
"42000020001",1195359,PA,Treatment Plant,Process Improvement
"42000020001",1195359,PA,Treatment Plant,Instrumentation/Electrical/Laboratory
"39000395001",433267,OH,Collection: Separate Sewers,No Change
"34007071021",481873,NJ,Hydromodification,Rehabilitation
"34007071021",481873,NJ,Hydromodification,Process Improvement
"48000128002",492642,TX,Treatment Plant,No Change
"10000017001",1066463,DE,Collection: Separate Sewers,Rehabilitation
"10000017001",1066463,DE,Collection: Separate Sewers,Replacement
"12000199001",1078355,FL,Collection: Separate Sewers,Rehabilitation
"12000199001",1078355,FL,Collection: Separate Sewers,Replacement
"20000207001",1230866,KS,Collection: Separate Sewers,No Change
"17005322001",1232745,IL,Collection: Separate Sewers,No Change
